TRD, 60.045455, 117
TRD, 60.363636, 237
TRD, 60.818182, 237
TRD, 60.909091, 175
TRD, 62.227273, 214
TRD, 63.136364, 170
TRD, 120.227273, 186
TRD, 120.500000, 174
TRD, 121.136364, 193
TRD, 181.954545, 217
TRD, 182.818182, 217
TRD, 240.500000, 216
TRD, 241.090909, 194
TRD, 241.318182, 210
TRD, 242.227273, 203
TRD, 244.363636, 207
TRD, 244.727273, 204
TRD, 300.409091, 200
TRD, 300.818182, 208
TRD, 301.090909, 207
TRD, 301.545455, 206
TRD, 303.227273, 206
TRD, 361.000000, 206
TRD, 362.681818, 206
TRD, 481.272727, 205
TRD, 481.545455, 183
TRD, 481.681818, 199
TRD, 482.500000, 195
TRD, 486.000000, 197
TRD, 540.590909, 197
TRD, 541.363636, 196
TRD, 541.590909, 197
